brand_id,car_id,car_component,component_id,component_part_id,timestamp,sensor_1,sensor_2,sensor_3,sensor_4,non_defect_likelihood
7623909,215143,motor,5257,bp33,2022-07-06 09:20:21.085900,0.5964642,125666.84,398.5478,143579.91999999998,0.999846
7623909,215143,motor,5257,bp21,2022-07-06 09:20:21.085900,0.2533998,85822.36,314.03105,77206.096,0.9998971
7623909,215143,motor,5257,bp34,2022-07-06 09:20:21.085900,0.4696584,113780.16,377.96889999999996,119208.32,0.99986064
7623909,215143,motor,5257,sp21,2022-07-06 09:20:21.085900,0.5548008,90853.88,426.20895,124468.96,0.9998248
7623909,215143,motor,5257,sp22,2022-07-06 09:20:21.085900,0.5074110000000001,91199.16,463.87075000000004,104779.84000000001,0.99986637
7623909,215143,motor,5257,bp43,2022-07-06 09:20:21.085900,0.609054,153537.28,377.59270000000004,154931.03999999998,0.99986494
7623909,215143,motor,5257,bp44,2022-07-06 09:20:21.085900,0.6378060000000001,150805.19999999998,389.2891,156647.91999999998,0.99988544
7623909,215143,motor,5257,bp32,2022-07-06 09:20:21.085900,0.5320536,108878.64000000001,394.48465,128762.48000000001,0.99985445
7623909,215143,motor,5257,bp14,2022-07-06 09:28:08.372249,0.24272699999999997,75600.2,307.55490000000003,76779.12,0.9999039
7623909,215143,motor,5257,bp11,2022-07-06 09:28:08.372249,0.2190018,58722.56,311.15635,68551.12,0.9999176
7623909,215143,motor,5257,bp12,2022-07-06 09:28:08.372249,0.2269422,59798.44,321.14655,68808.16799999999,0.99991524
7623909,215143,motor,5257,bp24,2022-07-06 09:28:08.372249,0.24536040000000003,46624.5,325.14795000000004,73883.48000000001,0.99993205
7623909,215143,motor,5257,sp21,2022-07-06 09:28:08.372249,0.5176134,85985.64,423.49575,119673.84000000001,0.99982065
7623909,215143,motor,5257,sp22,2022-07-06 09:28:08.372249,0.5039418,93024.36,472.0227,104175.28,0.999864
7623909,215143,motor,5257,bp44,2022-07-06 09:28:08.372249,0.61605,144285.44,391.1796,152698.48,0.9998871
7623909,215143,motor,5257,bp41,2022-07-06 09:28:08.372249,0.5002818,138629.92,404.68385,120802.88,0.99987113
7623909,215143,motor,5257,bp43,2022-07-06 09:28:08.372249,0.639396,160031.56,385.7228,161000.4,0.99986863
7623909,215143,motor,5257,bp42,2022-07-06 09:28:08.372249,0.4858866,142577.24,369.01135,128519.6,0.99985874
7623909,215143,motor,5257,bp32,2022-07-06 09:28:08.372249,0.5286084,102935.04,411.24075,125272.4,0.9998522
7623909,215143,motor,5257,bp13,2022-07-06 09:28:08.372249,0.2154,76397.36,320.39605,65462.407999999996,0.9999161
7623909,215143,motor,5257,bp23,2022-07-06 09:28:08.372249,0.2688906,61955.92,306.6144,85279.48000000001,0.9999149
7623909,215143,motor,5257,bp31,2022-07-06 09:28:08.372249,0.5792615999999999,119544.88,382.6068,146872.88,0.9998186
7623909,215143,motor,5257,bp34,2022-07-06 09:28:08.372249,0.45698399999999995,109086.12,378.59685,117350.64,0.99985623
7623909,215143,motor,5257,bp33,2022-07-06 09:28:08.372249,0.60099,118410.76000000001,420.21254999999996,138769.84,0.99983764
7623909,215143,motor,5257,sp12,2022-07-06 09:28:08.372249,0.1685838,43947.904,397.0981,41527.816,0.9999163
7623909,215143,motor,5257,sp11,2022-07-06 09:28:08.372249,0.3604482,66269.32,362.92375000000004,96777.12,0.99989474
7623909,215143,motor,5257,bp21,2022-07-06 09:28:08.372249,0.2503116,79202.23999999999,318.57965,76578.656,0.9999049
7623909,215143,motor,5257,bp22,2022-07-06 09:28:08.372249,0.313344,90324.52,309.5841,98618.96,0.9998896
7623909,215143,motor,5257,bp32,2022-07-06 09:32:46.312908,0.7465440000000001,71578.0,394.81145000000004,58522.816000000006,0.9999157
7623909,215143,motor,5257,bp31,2022-07-06 09:32:46.312908,0.8251200000000001,96317.52,385.16990000000004,66102.696,0.99990153
7623909,215143,motor,5257,bp22,2022-07-06 09:32:46.312908,0.662892,96219.23999999999,302.3071,67900.36,0.99986696
7623909,215143,motor,5257,bp42,2022-07-06 09:32:46.312908,0.70311,116023.96,368.99995,58770.8,0.9998913
7623909,215143,motor,5257,bp24,2022-07-06 09:32:46.312908,0.66099,74166.04,315.46935,64780.672,0.99991465
7623909,215143,motor,5257,bp23,2022-07-06 09:32:46.312908,0.6206039999999999,64227.280000000006,296.24325,64481.648,0.99990237
7623909,215143,motor,5257,sp21,2022-07-06 09:32:46.312908,0.626412,52878.28,431.05015000000003,44817.168,0.99990094
7623909,215143,motor,5257,bp12,2022-07-06 09:32:46.312908,0.5191452,63770.719999999994,319.01189999999997,50424.615999999995,0.9999298
7623909,215143,motor,5257,bp33,2022-07-06 09:32:46.312908,0.80583,71763.64,396.53000000000003,62791.696,0.9999144
7623909,215143,motor,5257,bp34,2022-07-06 09:32:46.312908,0.629826,85351.76000000001,377.6972,51516.784,0.999905
7623909,215143,motor,5257,bp11,2022-07-06 09:32:46.312908,0.49975559999999997,66122.16,310.42865,49942.28799999999,0.99992263
7623909,215143,motor,5257,bp14,2022-07-06 09:32:46.312908,0.502467,78893.36,307.14165,50772.216,0.9999033
7623909,215143,motor,5257,sp22,2022-07-06 09:32:46.312908,0.604776,42565.952000000005,463.84605000000005,40163.464,0.9998779
7623909,215143,motor,5257,bp43,2022-07-06 09:32:46.312908,1.073802,134649.84,380.70489999999995,87154.584,0.9998758
7623909,215143,motor,5257,bp44,2022-07-06 09:32:46.312908,0.9663900000000001,133248.44,394.17210000000006,75788.416,0.99987733
7623909,215143,motor,5257,bp41,2022-07-06 09:32:46.312908,0.720324,124655.43999999999,402.66225000000003,55101.727999999996,0.9998691
7623909,215143,motor,5257,bp13,2022-07-06 09:32:46.312908,0.5116086,75308.48,318.3298,49585.888,0.99991953
7623909,215143,motor,5257,bp21,2022-07-06 09:32:46.312908,0.5473308,90522.64,314.10705,53708.336,0.9998902
7623909,215143,motor,5257,bp21,2022-07-06 13:04:53.142348,0.1409394,75628.28,337.68225,64469.592000000004,0.999923
7623909,215143,motor,5257,sp11,2022-07-06 13:04:53.142348,0.27675839999999996,90723.36,380.6042,112145.44,0.999871
7623909,215143,motor,5257,sp12,2022-07-06 13:04:53.142348,0.185478,59489.04,423.38460000000003,67634.424,0.9999088
7623909,215143,motor,5257,bp33,2022-07-06 13:04:53.142348,0.44888759999999994,122695.56000000001,453.0436,152229.44,0.99983597
7623909,215143,motor,5257,bp34,2022-07-06 13:04:53.142348,0.3263778,109759.0,404.0977,124333.44,0.9998393
7623909,215143,motor,5257,bp31,2022-07-06 13:04:53.142348,0.42192419999999997,117867.35999999999,402.87694999999997,161332.16,0.9998548
7623909,215143,motor,5257,bp32,2022-07-06 13:04:53.142348,0.3775548,102543.48,435.8581,133560.24,0.99980813
7623909,215143,motor,5257,bp13,2022-07-06 13:04:53.142348,0.15556620000000002,82661.8,330.95245,72170.73599999999,0.9999113
7623909,215143,motor,5257,bp14,2022-07-06 13:04:53.142348,0.15729120000000002,74515.48,322.9924,74920.032,0.9999095
7623909,215143,motor,5257,bp12,2022-07-06 13:04:53.142348,0.1666794,66567.28,333.14885,77025.696,0.99990857
7623909,215143,motor,5257,bp11,2022-07-06 13:04:53.142348,0.1706202,75545.59999999999,315.93865,83300.624,0.9999039
7623909,215143,motor,5257,bp24,2022-07-06 13:04:53.142348,0.184614,70946.72,336.87665,84333.128,0.99990475
7623909,215143,motor,5257,sp21,2022-07-06 13:04:53.142348,0.45439740000000006,122419.43999999999,419.4288,166851.52,0.9998596
7623909,215143,motor,5257,sp22,2022-07-06 13:04:53.142348,0.4018368,99258.64,442.93084999999996,139011.84,0.9998016
7623909,215143,motor,5257,bp43,2022-07-06 13:04:53.142348,0.4586028,159256.24,412.623,171221.6,0.999874
7623909,215143,motor,5257,bp44,2022-07-06 13:04:53.142348,0.42129420000000006,143647.92,417.43855,155079.76,0.9998703
7623909,215143,motor,5257,bp41,2022-07-06 13:04:53.142348,0.3326616,143736.84,443.2757,115522.0,0.99985945
7623909,215143,motor,5257,bp42,2022-07-06 13:04:53.142348,0.3221286,155391.6,396.7599,125192.32,0.9998542
7623909,215143,motor,5257,bp23,2022-07-06 13:04:53.142348,0.1813866,69754.36,321.157,87073.096,0.99991775
7623909,215143,motor,5257,bp22,2022-07-06 13:04:53.142348,0.17892180000000002,95460.56,326.26230000000004,84926.864,0.9998776
7623909,215143,motor,5257,bp44,2022-07-06 13:06:19.267827,0.43573019999999996,155245.47999999998,400.31765,164523.03999999998,0.9998746
7623909,215143,motor,5257,bp43,2022-07-06 13:06:19.267827,0.5034042,184749.24,375.91785,202012.8,0.9998605
7623909,215143,motor,5257,sp22,2022-07-06 13:06:19.267827,0.41568780000000005,100908.08,448.68405,139823.2,0.99980634
7623909,215143,motor,5257,sp21,2022-07-06 13:06:19.267827,0.47288399999999997,126013.16,417.41385,171301.68,0.99986243
7623909,215143,motor,5257,bp33,2022-07-06 13:06:19.267827,0.4389078,130417.04,408.93699999999995,162376.72,0.9998429
7623909,215143,motor,5257,bp34,2022-07-06 13:06:19.267827,0.330297,116551.23999999999,380.25745000000006,131746.56,0.99982494
7623909,215143,motor,5257,bp31,2022-07-06 13:06:19.267827,0.41951399999999994,121431.96,381.08869999999996,167265.12,0.99982774
7623909,215143,motor,5257,bp32,2022-07-06 13:06:19.267827,0.368712,105607.32,400.93515,139094.56,0.99984264
7623909,215143,motor,5257,sp12,2022-07-06 13:06:19.267827,0.1959462,54627.56,428.00635,69338.368,0.99991524
7623909,215143,motor,5257,sp11,2022-07-06 13:06:19.267827,0.2868366,88680.8,385.45014999999995,112427.92,0.99986243
7623909,215143,motor,5257,bp42,2022-07-06 13:06:19.267827,0.34478759999999997,157892.80000000002,392.2075,132902.88,0.9998529
7623909,215143,motor,5257,bp41,2022-07-06 13:06:19.267827,0.3435102,147392.44,434.51195,119518.08,0.99985766
7623909,215143,motor,5257,bp22,2022-07-06 15:11:19.184192,0.3033222,68718.0,287.22015,79286.592,0.9998883
7623909,215143,motor,5257,bp31,2022-07-06 15:11:19.184192,0.763644,107456.96,377.64209999999997,151068.72,0.99983335
7623909,215143,motor,5257,bp14,2022-07-06 15:11:19.184192,0.2478828,58804.2,303.031,61579.49600000001,0.99991035
7623909,215143,motor,5257,sp21,2022-07-06 15:11:19.184192,0.5650134,75551.32,391.31165,107842.24,0.99988127
7623909,215143,motor,5257,sp22,2022-07-06 15:11:19.184192,0.5380320000000001,62411.44,414.95905,96775.36,0.9998779
7623909,215143,motor,5257,bp43,2022-07-06 15:11:19.184192,0.824478,137392.32,366.1566,169056.8,0.99987626
7623909,215143,motor,5257,bp44,2022-07-06 15:11:19.184192,0.88686,137421.96,381.05545000000006,174211.84,0.9998852
7623909,215143,motor,5257,bp41,2022-07-06 15:11:19.184192,0.704436,127863.31999999999,389.72325000000006,135998.72,0.99986875
7623909,215143,motor,5257,bp13,2022-07-06 15:11:19.184192,0.20973360000000002,57487.04,310.09900000000005,50668.112,0.99992776
7623909,215143,motor,5257,bp32,2022-07-06 15:11:19.184192,0.638448,98797.40000000001,383.61475,124898.4,0.9998646
7623909,215143,motor,5257,bp24,2022-07-06 15:11:19.184192,0.196851,36116.704,301.0949,49046.975999999995,0.99993813
7623909,215143,motor,5257,bp34,2022-07-06 15:11:19.184192,0.5673809999999999,105705.59999999999,368.8261,115287.04,0.99986565
7623909,215143,motor,5257,bp42,2022-07-06 15:11:19.184192,0.630486,123668.47999999998,355.73035,132612.48,0.9998634
7623909,215143,motor,5257,bp33,2022-07-06 15:11:19.184192,0.70509,114283.52000000002,386.2415,136888.4,0.9998387
7623909,215143,motor,5257,bp21,2022-07-06 15:11:19.184192,0.23290619999999998,60649.67999999999,301.15380000000005,57973.784,0.9999143
7623909,215143,motor,5257,bp23,2022-07-06 15:11:19.184192,0.2027796,36666.24,285.01615,53261.472,0.99991846
7623909,215143,motor,5257,bp12,2022-07-06 15:11:19.184192,0.203073,43108.312,311.78049999999996,48888.664,0.99993277
7623909,215143,motor,5257,bp11,2022-07-06 15:11:19.184192,0.1892358,40533.74,296.80375,47737.536,0.9999275
7623909,215143,motor,5257,bp13,2022-07-06 15:13:21.517017,0.20235119999999998,57679.96,310.2054,62405.376000000004,0.9999174
7623909,215143,motor,5257,bp31,2022-07-06 15:13:21.517017,0.683574,113950.72,377.8625,172708.8,0.9998472
7623909,215143,motor,5257,bp34,2022-07-06 15:13:21.517017,0.5162346,105701.44,368.50785,133771.44,0.99983895
7623909,215143,motor,5257,bp33,2022-07-06 15:13:21.517017,0.609522,116074.92,384.51915,151221.84,0.99983096
7623909,215143,motor,5257,bp21,2022-07-06 15:13:21.517017,0.2211012,63137.36,300.19145,70143.48000000001,0.9999001
7623909,215143,motor,5257,bp22,2022-07-06 15:13:21.517017,0.27328379999999997,72093.84,286.3148,90912.79999999999,0.9998729
7623909,215143,motor,5257,bp23,2022-07-06 15:13:21.517017,0.1625352,36996.024,286.45255,54115.424,0.9999186
7623909,215143,motor,5257,bp24,2022-07-06 15:13:21.517017,0.1699032,38678.9,301.35425,53979.464,0.99993944
7623909,215143,motor,5257,bp42,2022-07-06 15:13:21.517017,0.626202,130838.76000000001,356.92545,167426.16,0.99985147
7623909,215143,motor,5257,bp41,2022-07-06 15:13:21.517017,0.687276,138680.36,387.5753,168848.24,0.99987805
7623909,215143,motor,5257,bp44,2022-07-06 15:13:21.517017,0.8432459999999999,149738.68,381.3148,211232.56,0.99987686
7623909,215143,motor,5257,bp43,2022-07-06 15:13:21.517017,0.763434,148622.24,367.1864,198861.52,0.9998584
7623909,215143,motor,5257,sp22,2022-07-06 15:13:21.517017,0.3372426,101083.32,417.88124999999997,76826.64,0.99989307
7623909,215143,motor,5257,sp21,2022-07-06 15:13:21.517017,0.40654680000000004,100713.08,395.06605,98395.44,0.99986815
7623909,215143,motor,5257,bp32,2022-07-06 15:13:21.517017,0.5812284,103522.12,381.66155,145393.6,0.999851
7623909,215143,motor,5257,bp12,2022-07-06 15:13:21.517017,0.18641819999999998,44835.908,310.0154,57356.464,0.9999368
7623909,215143,motor,5257,bp11,2022-07-06 15:13:21.517017,0.1751508,42612.284,295.76635,56317.183999999994,0.9999318
7623909,215143,motor,5257,bp14,2022-07-06 15:13:21.517017,0.2281812,60937.23999999999,301.65825,72346.73599999999,0.9999113
7623909,215143,motor,5257,bp22,2022-07-06 15:17:25.822681,0.380934,73773.96,287.24675,62119.464,0.9998995
7623909,215143,motor,5257,bp21,2022-07-06 15:17:25.822681,0.2842038,71848.92,301.70765,44234.256,0.9999118
7623909,215143,motor,5257,bp33,2022-07-06 15:17:25.822681,0.734568,81606.72,383.38105,89899.92,0.99988735
7623909,215143,motor,5257,bp44,2022-07-06 15:17:25.822681,0.85812,137765.68,382.12039999999996,105510.24,0.99986446
7623909,215143,motor,5257,bp31,2022-07-06 15:17:25.822681,0.709614,89753.04,373.28635,88798.16,0.9998919
7623909,215143,motor,5257,bp32,2022-07-06 15:17:25.822681,0.653388,74021.48,379.97245,80400.232,0.99990356
7623909,215143,motor,5257,bp24,2022-07-06 15:17:25.822681,0.2777052,43486.82,300.6028,43418.936,0.99992967
7623909,215143,motor,5257,bp42,2022-07-06 15:17:25.822681,0.620868,122171.4,357.276,81530.504,0.99988055
7623909,215143,motor,5257,bp41,2022-07-06 15:17:25.822681,0.7840320000000001,131218.88,389.9921,94307.84000000001,0.9998852
7623909,215143,motor,5257,bp43,2022-07-06 15:17:25.822681,0.8436060000000001,137945.6,369.0845,107396.08,0.999853
7623909,215143,motor,5257,bp13,2022-07-06 15:17:25.822681,0.27460080000000003,60757.32000000001,310.37165,41552.104,0.99992776
7623909,215143,motor,5257,bp14,2022-07-06 15:17:25.822681,0.3022098,65291.2,301.3001,47005.376000000004,0.99991786
7623909,215143,motor,5257,bp11,2022-07-06 15:17:25.822681,0.2244816,44720.78,295.64,35633.840000000004,0.99992514
7623909,215143,motor,5257,bp12,2022-07-06 15:17:25.822681,0.2553612,47350.732,310.94735000000003,38622.848,0.9999317
7623909,215143,motor,5257,bp23,2022-07-06 15:17:25.822681,0.3057378,40028.716,285.61845,50286.456,0.9999205
7623909,215143,motor,5257,bp34,2022-07-06 15:17:25.822681,0.5815950000000001,87974.64,367.01444999999995,74330.344,0.99990547
7623909,215143,motor,5257,sp21,2022-07-06 15:17:25.822681,0.3887658,66440.40000000001,393.53655,46074.072,0.9999162
7623909,215143,motor,5257,sp22,2022-07-06 15:17:25.822681,0.363867,59688.719999999994,416.92175000000003,40850.744,0.9999019
7623909,215143,motor,5257,bp41,2022-07-06 15:20:49.304038,0.4565736,143805.47999999998,389.6083,134807.2,0.99987435
7623909,215143,motor,5257,bp44,2022-07-06 15:20:49.304038,0.5621592,144002.56,384.6987,168706.56,0.9998821
7623909,215143,motor,5257,bp43,2022-07-06 15:20:49.304038,0.5770896000000001,152429.68,378.4857,176460.24,0.99987483
7623909,215143,motor,5257,sp22,2022-07-06 15:20:49.304038,0.4720338,93957.76000000001,422.86305000000004,128382.32,0.99981886
7623909,215143,motor,5257,bp12,2022-07-06 15:20:49.304038,0.145185,42766.984,311.58195,53581.88,0.99993837
7623909,215143,motor,5257,sp21,2022-07-06 15:20:49.304038,0.5079666,114681.84,388.74285000000003,150107.76,0.9998416
7623909,215143,motor,5257,bp11,2022-07-06 15:20:49.304038,0.129345,41185.196,297.38135,49927.768,0.99993014
7623909,215143,motor,5257,bp14,2022-07-06 15:20:49.304038,0.1726326,60448.44,304.1292,65575.04800000001,0.9999064
7623909,215143,motor,5257,bp13,2022-07-06 15:20:49.304038,0.1443702,59822.880000000005,308.8355,53641.896,0.9999249
7623909,215143,motor,5257,bp42,2022-07-06 15:20:49.304038,0.4374342,143208.52000000002,355.5679,141709.91999999998,0.99985814
7623909,215143,motor,5257,bp32,2022-07-06 15:20:49.304038,0.4384698,99489.52,398.76914999999997,126478.0,0.9998574
7623909,215143,motor,5257,bp31,2022-07-06 15:20:49.304038,0.49361520000000003,111676.23999999999,373.71195,151900.32,0.9998122
7623909,215143,motor,5257,bp34,2022-07-06 15:20:49.304038,0.3830154,105306.23999999999,369.92145,119265.51999999999,0.99986136
7623909,215143,motor,5257,bp33,2022-07-06 15:20:49.304038,0.49173900000000004,114886.72,408.2169,138473.28,0.99983835
7623909,215143,motor,5257,sp12,2022-07-06 15:20:49.304038,0.16003799999999999,44725.148,377.54994999999997,48710.992,0.99993575
7623909,215143,motor,5257,sp11,2022-07-06 15:20:49.304038,0.3199854,81326.96,345.572,106573.28,0.9998869
7623909,215143,motor,5257,bp21,2022-07-06 15:20:49.304038,0.163257,62656.880000000005,301.74755,62029.88,0.99990845
7623909,215143,motor,5257,bp23,2022-07-06 15:20:49.304038,0.15924300000000002,42699.799999999996,291.9027,62412.240000000005,0.99992406
7623909,215143,motor,5257,bp24,2022-07-06 15:20:49.304038,0.1282344,29127.332,308.2807,47943.544,0.9999434
7623909,215143,motor,5257,bp22,2022-07-06 15:20:49.304038,0.209241,72726.16,295.07095,81565.44,0.99989605
7623909,215143,motor,5257,bp41,2022-07-06 15:56:26.244057,0.185472,162377.80000000002,417.79004999999995,100910.48000000001,0.99988043
7623909,215143,motor,5257,bp42,2022-07-06 15:56:26.244057,0.183822,166208.12,367.17310000000003,113543.76,0.99984896
7623909,215143,motor,5257,bp24,2022-07-06 15:56:26.244057,0.1265226,66073.8,322.90975,88836.88,0.9999107
7623909,215143,motor,5257,bp23,2022-07-06 15:56:26.244057,0.1175232,66616.16,304.31255,87977.12,0.9999094
7623909,215143,motor,5257,bp22,2022-07-06 15:56:26.244057,0.12469079999999999,92703.52,305.25305,92840.88,0.99989307
7623909,215143,motor,5257,bp21,2022-07-06 15:56:26.244057,0.10455600000000001,74520.68,319.0005,74470.704,0.9999068
7623909,215143,motor,5257,sp11,2022-07-06 15:56:26.244057,0.3822426,157872.52000000002,480.681,181250.96000000002,0.99986076
7623909,215143,motor,5257,sp12,2022-07-06 15:56:26.244057,0.18435780000000002,61672.0,537.5432500000001,77793.31999999999,0.99977
7623909,215143,motor,5257,bp33,2022-07-06 15:56:26.244057,0.4039872,156085.28,482.85175000000004,190439.92,0.9998684
7623909,215143,motor,5257,bp34,2022-07-06 15:56:26.244057,0.25538340000000004,124482.28,418.41895000000005,139137.68,0.99982685
7623909,215143,motor,5257,bp31,2022-07-06 15:56:26.244057,0.2929284,136177.6,418.67449999999997,158921.84,0.9998504
7623909,215143,motor,5257,bp32,2022-07-06 15:56:26.244057,0.3107838,119811.12,467.11215,151358.24,0.9998235
7623909,215143,motor,5257,bp14,2022-07-06 15:56:26.244057,0.13100099999999998,84806.28,333.6419,89557.6,0.99989533
7623909,215143,motor,5257,bp11,2022-07-06 15:56:26.244057,0.1282374,72985.64,350.0294,83138.0,0.9999001
7623909,215143,motor,5257,bp12,2022-07-06 15:56:26.244057,0.1467792,80443.48,347.35135,95927.04,0.9998858
7623909,215143,motor,5257,bp13,2022-07-06 15:56:26.244057,0.1374876,106849.6,349.5449,89649.12,0.9998714
7623909,215143,motor,5257,sp21,2022-07-06 15:56:26.244057,0.3576324,143169.52000000002,421.7715,192379.44,0.99985886
7623909,215143,motor,5257,sp22,2022-07-06 15:56:26.244057,0.2855388,105472.64,446.8553,145288.88,0.99980015
7623909,215143,motor,5257,bp43,2022-07-06 15:56:26.244057,0.2735742,169943.28,384.42224999999996,161115.68,0.9998573
7623909,215143,motor,5257,bp44,2022-07-06 15:56:26.244057,0.2761836,161726.24,403.17240000000004,155711.6,0.99986196
7623909,215143,motor,5257,bp43,2022-07-06 15:58:53.529920,0.29112780000000005,196700.92,346.16195000000005,187058.08,0.99986255
7623909,215143,motor,5257,bp34,2022-07-06 15:58:53.529920,0.26613240000000005,137040.28,397.34035,148773.68,0.9998659
7623909,215143,motor,5257,bp33,2022-07-06 15:58:53.529920,0.4036614,169801.84,442.092,203294.96000000002,0.99989367
7623909,215143,motor,5257,sp21,2022-07-06 15:58:53.529920,0.37031400000000003,149285.24,416.04300000000006,197846.88,0.99987364
7623909,215143,motor,5257,sp22,2022-07-06 15:58:53.529920,0.2927406,107620.23999999999,448.54915,145192.96000000002,0.9998011
7623909,215143,motor,5257,sp12,2022-07-06 15:58:53.529920,0.2106732,62120.23999999999,548.18705,85567.768,0.9997459
7623909,215143,motor,5257,bp44,2022-07-06 15:58:53.529920,0.285009,174406.96,383.72685,165142.56,0.9998585
7623909,215143,motor,5257,bp41,2022-07-06 15:58:53.529920,0.18522539999999998,171187.64,404.2155,102065.92,0.99986744
7623909,215143,motor,5257,bp42,2022-07-06 15:58:53.529920,0.1914438,171593.24,356.30225,120152.56,0.9998672
7623909,215143,motor,5257,sp11,2022-07-06 15:58:53.529920,0.38890979999999997,156827.84,486.2708,177789.91999999998,0.99985874
7623909,215143,motor,5257,bp32,2022-07-06 15:58:53.529920,0.3073818,124904.0,437.43985000000004,156567.84,0.9998385
