brand_id,car_id,car_component,component_id,component_part_id,timestamp,sensor_1,sensor_2,sensor_3,sensor_4,non_defect_likelihood
7623909,215143,motor,4444,bp34,2023-10-25 12:10:33.223334,0.5674992000000001,171855.84,427.02025000000003,151415.44,0.99986315
7623909,215143,motor,4444,bp33,2023-10-25 12:10:33.223334,0.815958,188588.4,459.99854999999997,204309.59999999998,0.9998864
7623909,215143,motor,4444,bp22,2023-10-25 12:10:33.223334,0.24210179999999998,90576.2,313.6691,89024.31999999999,0.99989176
7623909,215143,motor,4444,bp24,2023-10-25 12:10:33.223334,0.321561,60035.04,358.22315000000003,103177.36,0.99991393
7623909,215143,motor,4444,bp43,2023-10-25 12:10:33.223334,0.605856,137879.04,431.40545,162147.91999999998,0.9998678
7623909,215143,motor,4444,bp42,2023-10-25 12:10:33.223334,0.4383378,128601.2,604.1183,83095.144,0.99982387
7623909,215143,motor,4444,bp41,2023-10-25 12:10:33.223334,0.5509698000000001,184455.96,489.75160000000005,129308.96,0.9998765
7623909,215143,motor,4444,bp44,2023-10-25 12:10:33.223334,0.524214,97103.76000000001,648.0482,93054.72,0.9998222
7623909,215143,motor,4444,bp12,2023-10-25 12:10:33.223334,0.33655440000000003,84926.92,368.62469999999996,105039.44,0.99987864
7623909,215143,motor,4444,bp11,2023-10-25 12:10:33.223334,0.25621079999999996,60882.64,371.50225,79672.912,0.9999113
7623909,215143,motor,4444,bp14,2023-10-25 12:10:33.223334,0.3780654,114290.8,345.7601,125576.0,0.99985564
7623909,215143,motor,4444,bp13,2023-10-25 12:10:33.223334,0.418203,137109.96,379.65895,126868.72,0.9998659
7623909,215143,motor,4444,sp21,2023-10-25 12:10:33.223334,0.786966,156093.08,436.89455,208371.68000000002,0.9999083
7623909,215143,motor,4444,sp22,2023-10-25 12:10:33.223334,0.6983699999999999,127513.35999999999,468.61505,171248.88,0.9998597
7623909,215143,motor,4444,bp22,2023-10-25 12:24:57.066368,0.2583564,95747.08,314.58774999999997,95399.04,0.99989116
7623909,215143,motor,4444,bp11,2023-10-25 12:24:57.066368,0.25680780000000003,63432.719999999994,367.9445,81036.296,0.99990785
7623909,215143,motor,4444,sp21,2023-10-25 12:24:57.066368,0.7468680000000001,159298.88,419.026,206759.52,0.9999074
7623909,215143,motor,4444,sp22,2023-10-25 12:24:57.066368,0.708378,128352.12,468.75945,175694.63999999998,0.9998611
7623909,215143,motor,4444,bp43,2023-10-25 12:24:57.066368,0.5936184,141867.44,434.53475,159100.48,0.9998735
7623909,215143,motor,4444,bp44,2023-10-25 12:24:57.066368,0.4856688,93303.59999999999,638.9225,88616.88,0.9998301
7623909,215143,motor,4444,bp41,2023-10-25 12:24:57.066368,0.5320998,182276.12,490.0404,126013.36,0.999881
7623909,215143,motor,4444,bp42,2023-10-25 12:24:57.066368,0.48532260000000005,134208.88,610.7901499999999,92095.51999999999,0.9998149
7623909,215143,motor,4444,bp24,2023-10-25 12:24:57.066368,0.3146112,60508.23999999999,360.42525,101723.6,0.9999101
7623909,215143,motor,4444,bp23,2023-10-25 12:24:57.066368,0.01038858,15542.644,110.15345,11010.736,1.0359037e-12
7623909,215143,motor,4444,bp21,2023-10-25 12:24:57.066368,0.649266,98234.76000000001,588.54115,128582.08,0.99984396
7623909,215143,motor,4444,sp11,2023-10-25 12:24:57.066368,0.515667,81436.16,391.18435,153246.72,0.99990976
7623909,215143,motor,4444,sp12,2023-10-25 12:24:57.066368,0.335256,96181.8,438.938,88598.4,0.9998839
7623909,215143,motor,4444,bp33,2023-10-25 12:24:57.066368,0.886908,193880.96,478.9425,215042.08,0.9999081
7623909,215143,motor,4444,bp31,2023-10-25 12:24:57.066368,0.6472199999999999,135872.88,403.79085,186973.59999999998,0.999861
7623909,215143,motor,4444,bp32,2023-10-25 12:24:57.066368,0.7064999999999999,143904.80000000002,464.89865000000003,176251.68,0.9998642
7623909,215143,motor,4444,bp13,2023-10-25 12:24:57.066368,0.40549019999999997,142499.76,377.074,124348.4,0.9998574
7623909,215143,motor,4444,bp14,2023-10-25 12:24:57.066368,0.37474260000000004,115454.04,346.3187,125672.79999999999,0.9998553
7623909,215143,motor,4444,bp12,2023-10-25 12:24:57.066368,0.339618,86020.48,368.98855000000003,107184.88,0.9998785
7623909,215143,motor,4444,bp43,2023-10-25 12:34:22.828416,0.3311064,158714.4,437.08264999999994,154378.4,0.99984443
7623909,215143,motor,4444,bp41,2023-10-25 12:34:22.828416,0.3196002,203960.64,492.80015,132958.32,0.9998641
7623909,215143,motor,4444,bp21,2023-10-25 12:34:22.828416,0.3594582,92200.16,584.7126499999999,125526.72,0.9998215
7623909,215143,motor,4444,sp12,2023-10-25 12:34:22.828416,0.3160212,122930.6,444.06135,145143.68,0.9998171
7623909,215143,motor,4444,bp34,2023-10-25 12:34:22.828416,0.331971,179247.12,424.38685,159472.72,0.9998505
7623909,215143,motor,4444,bp31,2023-10-25 12:34:22.828416,0.35077980000000003,143336.44,401.2781,178534.4,0.99986315
7623909,215143,motor,4444,sp11,2023-10-25 12:34:22.828416,0.44951399999999997,155714.0,395.55719999999997,231791.12,0.9998734
7623909,215143,motor,4444,bp32,2023-10-25 12:34:22.828416,0.38644500000000004,144296.36,461.50334999999995,170197.28,0.9998485
7623909,215143,motor,4444,bp14,2023-10-25 12:34:22.828416,0.216471,117434.2,343.4934,128513.44,0.9998524
7623909,215143,motor,4444,bp12,2023-10-25 12:34:22.828416,0.184503,83152.16,367.42485,102899.28,0.9998704
7623909,215143,motor,4444,bp22,2023-10-25 12:34:22.828416,0.148929,99816.59999999999,314.48895,96691.76,0.99988663
7623909,215143,motor,4444,bp42,2023-10-25 12:34:22.828416,0.274812,136943.56,611.56155,91461.92,0.9998024
7623909,215143,motor,4444,bp24,2023-10-25 12:34:22.828416,0.1601238,53171.56,359.23775,91255.12,0.9999083
7623909,215143,motor,4444,sp21,2023-10-25 12:34:22.828416,0.5728896,214114.16,434.88244999999995,269045.04,0.99996734
7623909,215143,motor,4444,bp44,2023-10-25 12:34:22.828416,0.2824002,101010.52,642.7111,89949.2,0.9998235
7623909,215143,motor,4444,bp11,2023-10-25 12:34:22.828416,0.1263336,63277.76000000001,364.65655000000004,70575.912,0.9999186
7623909,215143,motor,4444,sp21,2023-10-25 12:35:43.794124,0.45885,196342.12,436.16305,249068.16,0.99994135
7623909,215143,motor,4444,sp22,2023-10-25 12:35:43.794124,0.438597,164131.24,475.72865,218068.40000000002,0.99988484
7623909,215143,motor,4444,bp44,2023-10-25 12:35:43.794124,0.34598280000000003,208231.4,449.89245,183843.44,0.99987054
7623909,215143,motor,4444,bp41,2023-10-25 12:35:43.794124,0.2515026,190736.52000000002,441.38235000000003,134819.52,0.9998696
7623909,215143,motor,4444,bp42,2023-10-25 12:35:43.794124,0.236265,193086.4,404.05589999999995,138875.44,0.9998752
7623909,215143,motor,4444,sp11,2023-10-25 12:35:43.794124,0.36746219999999996,177436.47999999998,391.01525,223314.96000000002,0.99988675
7623909,215143,motor,4444,bp33,2023-10-25 12:35:43.794124,0.43380659999999993,193162.84,439.95640000000003,235031.28,0.9999261
7623909,215143,motor,4444,bp34,2023-10-25 12:35:43.794124,0.28803839999999997,165697.47999999998,384.73955000000007,178082.96000000002,0.9998461
7623909,215143,motor,4444,bp31,2023-10-25 12:35:43.794124,0.32231339999999997,177610.16,370.31095,207165.2,0.9998567
7623909,215143,motor,4444,bp32,2023-10-25 12:35:43.794124,0.3303804,150264.92,419.1115,187091.52,0.9998683
7623909,215143,motor,4444,sp12,2023-10-25 12:35:43.794124,0.2597028,123791.2,442.49195,139663.91999999998,0.99981564
7623909,215143,motor,4444,sp11,2023-10-25 12:47:14.779136,0.15459240000000002,156845.0,402.93775000000005,135766.4,0.999864
7623909,215143,motor,4444,sp22,2023-10-25 12:47:14.779136,0.193272,140028.19999999998,464.7951,146812.16,0.99982196
7623909,215143,motor,4444,sp12,2023-10-25 12:47:14.779136,0.13113419999999998,124120.88,437.5662,105825.28,0.9998566
7623909,215143,motor,4444,sp21,2023-10-25 12:47:14.779136,0.208107,130283.92,433.85645,170294.96000000002,0.99985564
7623909,215143,motor,4444,sp12,2023-10-25 12:54:24.823027,0.10831199999999999,115246.56000000001,435.1532,97918.48000000001,0.99988186
7623909,215143,motor,4444,sp22,2023-10-25 12:54:24.823027,0.15167940000000002,114952.23999999999,462.55974999999995,129822.88,0.9998109
7623909,215143,motor,4444,sp11,2023-10-25 12:54:24.823027,0.12485760000000001,131114.36,402.0514,122635.92,0.9998615
7623909,215143,motor,4444,bp41,2023-10-25 13:47:22.360422,0.42329820000000007,162269.64,458.71795000000003,119665.04,0.9998765
7623909,215143,motor,4444,bp24,2023-10-25 13:47:22.360422,0.1260624,30459.208000000002,311.8432,52178.808000000005,0.99994254
7623909,215143,motor,4444,bp23,2023-10-25 13:47:22.360422,0.002633112,9030.476,112.9911,3017.0447999999997,2.9251554e-14
7623909,215143,motor,4444,sp22,2023-10-25 13:47:22.360422,0.39039479999999993,73265.92,479.98654999999997,105429.28,0.9997813
7623909,215143,motor,4444,bp21,2023-10-25 13:47:22.360422,0.4229238,64022.4,624.1481,87989.616,0.99975723
7623909,215143,motor,4444,sp11,2023-10-25 13:47:22.360422,0.3165294,89565.84,354.1277,116283.20000000001,0.9998745
7623909,215143,motor,4444,sp21,2023-10-25 13:47:22.360422,0.570036,131860.56,434.97364999999996,169540.8,0.9998623
7623909,215143,motor,4444,sp12,2023-10-25 13:47:22.360422,0.2005632,60191.04,399.0912,65169.632,0.99992204
7623909,215143,motor,4444,bp43,2023-10-25 13:47:22.360422,0.3579576,127903.35999999999,396.88245,116815.6,0.999871
7623909,215143,motor,4444,bp44,2023-10-25 13:47:22.360422,0.2718162,56026.36,651.0939000000001,54053.472,0.99960774
7623909,215143,motor,4444,bp42,2023-10-25 13:47:22.360422,0.3036816,90087.40000000001,635.93855,61838.568,0.9998293
7623909,215143,motor,4444,sp21,2023-10-25 13:49:34.636646,0.45611519999999994,129994.8,453.57559999999995,167244.0,0.99985003
7623909,215143,motor,4444,sp22,2023-10-25 13:49:34.636646,0.3153648,87970.48,466.95445,111763.51999999999,0.99982184
7623909,215143,motor,4444,bp43,2023-10-25 13:49:34.636646,0.33129780000000003,138795.28,383.46655,143743.6,0.99986637
7623909,215143,motor,4444,sp11,2023-10-25 13:49:34.636646,0.24141060000000003,95131.92,346.9875,115701.51999999999,0.99988294
7623909,215143,motor,4444,bp42,2023-10-25 13:49:34.636646,0.33301379999999997,163022.6,382.51085000000006,144623.6,0.9998542
7623909,215143,motor,4444,bp41,2023-10-25 13:49:34.636646,0.37009139999999996,190444.28,408.22545,150472.08000000002,0.99986815
7623909,215143,motor,4444,bp44,2023-10-25 13:49:34.636646,0.267609,127526.88,402.41905,109884.72,0.9998683
7623909,215143,motor,4444,bp12,2023-10-25 14:09:45.245568,0.1546452,64929.280000000006,359.26625,70701.576,0.9999175
7623909,215143,motor,4444,bp11,2023-10-25 14:09:45.245568,0.11450579999999999,53860.56,361.88349999999997,51825.576,0.9999262
7623909,215143,motor,4444,bp31,2023-10-25 14:09:45.245568,0.3636858,120804.31999999999,401.83765,148490.32,0.99982905
7623909,215143,motor,4444,bp34,2023-10-25 14:09:45.245568,0.3468048,141020.36,429.97285000000005,132367.84,0.9998447
7623909,215143,motor,4444,bp33,2023-10-25 14:09:45.245568,0.58878,180513.32,495.29389999999995,194710.56,0.99985933
7623909,215143,motor,4444,sp12,2023-10-25 14:09:45.245568,0.3098076,87705.28,472.74565,107156.72,0.9998324
7623909,215143,motor,4444,bp42,2023-10-25 14:09:45.245568,0.22590300000000002,105460.68,613.74655,60264.16,0.99983275
7623909,215143,motor,4444,sp11,2023-10-25 14:09:45.245568,0.5132232,142968.28,420.5137,199076.24,0.9998667
7623909,215143,motor,4444,bp21,2023-10-25 14:09:45.245568,0.25359960000000004,57669.56,594.2706000000001,69714.304,0.99971074
7623909,215143,motor,4444,bp22,2023-10-25 14:09:45.245568,0.1069842,67112.23999999999,305.9722,57309.82400000001,0.999915
7623909,215143,motor,4444,bp23,2023-10-25 14:09:45.245568,0.0066894,13682.395999999999,109.8808,9916.192,3.9012413e-13
7623909,215143,motor,4444,bp24,2023-10-25 14:09:45.245568,0.1320738,44544.396,347.1357,61955.96,0.9999461
7623909,215143,motor,4444,bp41,2023-10-25 14:09:45.245568,0.2849868,166484.24,478.02479999999997,97549.76,0.9999002
7623909,215143,motor,4444,bp44,2023-10-25 14:09:45.245568,0.2877642,82037.28,633.25195,74296.728,0.99983025
7623909,215143,motor,4444,bp43,2023-10-25 14:09:45.245568,0.3226962,137588.36,423.99069999999995,124180.32,0.99986255
7623909,215143,motor,4444,sp22,2023-10-25 14:09:45.245568,0.5028534,115870.56000000001,495.75655,165791.12,0.9997985
7623909,215143,motor,4444,bp13,2023-10-25 14:09:45.245568,0.182103,109630.56000000001,371.1042,80456.112,0.9998803
7623909,215143,motor,4444,bp14,2023-10-25 14:09:45.245568,0.1689246,85154.68,335.51815,82549.192,0.99989974
7623909,215143,motor,4444,sp21,2023-10-25 14:09:45.245568,0.5636646000000001,172898.96,437.28499999999997,211191.2,0.9999063
7623909,215143,motor,4444,bp34,2023-10-25 14:10:53.721984,0.2615406,133037.32,387.08795,138233.91999999998,0.99984837
7623909,215143,motor,4444,bp33,2023-10-25 14:10:53.721984,0.4550748,174856.24,457.60360000000003,203377.68000000002,0.9998901
7623909,215143,motor,4444,bp32,2023-10-25 14:10:53.721984,0.3542034,134356.04,431.62395,168366.88,0.9998518
7623909,215143,motor,4444,sp21,2023-10-25 14:10:53.721984,0.45316920000000005,164910.19999999998,441.78325000000007,210111.44,0.999899
7623909,215143,motor,4444,sp22,2023-10-25 14:10:53.721984,0.349632,124441.2,483.09875000000005,148782.48,0.9998223
7623909,215143,motor,4444,bp43,2023-10-25 14:10:53.721984,0.25874579999999997,150478.64,398.66655,133580.48,0.9998599
7623909,215143,motor,4444,bp44,2023-10-25 14:10:53.721984,0.264594,174686.72,428.39490000000006,126791.28,0.99987555
7623909,215143,motor,4444,bp41,2023-10-25 14:10:53.721984,0.21234240000000001,178900.80000000002,427.90470000000005,101917.20000000001,0.9998888
7623909,215143,motor,4444,bp42,2023-10-25 14:10:53.721984,0.1987968,174526.04,388.6507,105262.08,0.99985707
7623909,215143,motor,4444,sp12,2023-10-25 14:10:53.721984,0.2385774,82890.59999999999,475.22799999999995,103524.96,0.99981624
7623909,215143,motor,4444,sp11,2023-10-25 14:10:53.721984,0.41355179999999997,160137.64,420.81485000000004,202884.88,0.99988997
7623909,215143,motor,4444,bp31,2023-10-25 14:10:53.721984,0.2829792,151444.80000000002,367.1218,157977.6,0.9998615
7623909,215143,motor,4444,sp22,2023-10-25 14:22:12.923289,0.2399292,135712.72,478.12075,136798.63999999998,0.99982256
7623909,215143,motor,4444,bp34,2023-10-25 14:22:12.923289,0.05569878,41320.448000000004,387.47270000000003,39266.304000000004,0.99992406
7623909,215143,motor,4444,bp33,2023-10-25 14:22:12.923289,0.0795372,39643.136000000006,449.6749,48397.008,0.9999107
7623909,215143,motor,4444,sp12,2023-10-25 14:22:12.923289,0.15604620000000002,86633.04,471.2171,90285.36,0.9998554
7623909,215143,motor,4444,sp11,2023-10-25 14:22:12.923289,0.2654754,150161.96,434.0208,167310.0,0.99986136
7623909,215143,motor,4444,sp21,2023-10-25 14:22:12.923289,0.2827446,166626.72,434.43879999999996,177202.96000000002,0.9998621
7623909,215143,motor,4444,bp31,2023-10-25 14:22:12.923289,0.046755239999999997,26781.871999999996,375.36495,33886.952,0.9999471
7623909,215143,motor,4444,bp32,2023-10-25 14:22:12.923289,0.0594624,23405.824,428.38160000000005,37732.816,0.99993944
7623909,215143,motor,4444,sp21,2023-10-25 14:24:18.464704,0.2515944,140707.32,439.81105,157654.63999999998,0.99984837
7623909,215143,motor,4444,sp22,2023-10-25 14:24:18.464704,0.20125200000000001,111449.52000000002,475.63935000000004,117474.72,0.99983406
7623909,215143,motor,4444,sp11,2023-10-25 14:24:18.464704,0.2033292,139520.16,425.5563,131924.32,0.9998449
7623909,215143,motor,4444,sp12,2023-10-25 14:24:18.464704,0.1462788,93563.59999999999,463.96385,86977.088,0.9998797
7623909,215143,motor,4444,sp22,2023-10-25 14:28:51.811443,0.1916682,105775.8,475.35435,116398.48000000001,0.9998288
7623909,215143,motor,4444,sp11,2023-10-25 14:28:51.811443,0.20564519999999997,129871.56000000001,426.02085,139054.08000000002,0.9998227
7623909,215143,motor,4444,sp12,2023-10-25 14:28:51.811443,0.13887359999999999,84301.36,465.13045,85922.056,0.99986255
7623909,215143,motor,4444,sp21,2023-10-25 14:28:51.811443,0.2440494,141467.56,443.5037,159418.16,0.9998466
7623909,215143,motor,4444,bp34,2023-10-25 15:56:10.409292,0.604614,172542.24,448.30879999999996,154476.08000000002,0.99985135
7623909,215143,motor,4444,bp42,2023-10-25 15:56:10.409292,0.41951099999999997,143988.0,599.2011,80117.928,0.9998265
7623909,215143,motor,4444,bp41,2023-10-25 15:56:10.409292,0.517317,185674.32,498.02515,118980.4,0.9998878
7623909,215143,motor,4444,bp32,2023-10-25 15:56:10.409292,0.8565419999999999,151905.0,490.5021,199430.88,0.9998833
7623909,215143,motor,4444,bp44,2023-10-25 15:56:10.409292,0.5125824,72786.48,642.5591,91190.88,0.9997917
7623909,215143,motor,4444,bp43,2023-10-25 15:56:10.409292,0.5746452,138584.68,428.56685000000004,154066.88,0.99987054
7623909,215143,motor,4444,sp22,2023-10-25 15:56:10.409292,0.5066628,101645.44,467.33824999999996,124467.20000000001,0.9998337
7623909,215143,motor,4444,sp21,2023-10-25 15:56:10.409292,0.662814,128853.4,452.75764999999996,167829.2,0.9998627
7623909,215143,motor,4444,bp11,2023-10-25 15:56:10.409292,0.3042474,71802.64,373.5096,93118.96,0.99988544
7623909,215143,motor,4444,bp31,2023-10-25 15:56:10.409292,0.729564,125802.56000000001,423.4055,197008.24,0.9998503
7623909,215143,motor,4444,bp23,2023-10-25 15:56:10.409292,0.01725348,15800.511999999999,109.32695000000001,17986.760000000002,2.2587969e-12
7623909,215143,motor,4444,bp24,2023-10-25 15:56:10.409292,0.3866712,75031.32,365.4441,121302.72,0.9999113
7623909,215143,motor,4444,bp22,2023-10-25 15:56:10.409292,0.23270760000000001,95028.96,319.8004,83390.384,0.9998832
7623909,215143,motor,4444,bp21,2023-10-25 15:56:10.409292,0.694626,111704.31999999999,572.88325,138840.24,0.9998461
7623909,215143,motor,4444,bp33,2023-10-25 15:56:10.409292,1.02645,205067.19999999998,506.1847,232728.31999999998,0.99993503
7623909,215143,motor,4444,bp12,2023-10-25 15:56:10.409292,0.38977259999999997,101728.12,392.34525,113806.88,0.99985766
7623909,215143,motor,4444,bp14,2023-10-25 15:56:10.409292,0.38716079999999997,128122.28,355.1746,124654.64,0.9998697
7623909,215143,motor,4444,bp13,2023-10-25 15:56:10.409292,0.4458426,165025.64,401.68185,126964.64,0.9998665
7623909,215143,motor,4444,bp12,2023-10-25 15:57:10.091596,0.3945288,101199.28,391.12070000000006,116236.56,0.99985707
7623909,215143,motor,4444,bp11,2023-10-25 15:57:10.091596,0.302856,72311.2,374.984,93181.44,0.9998845
7623909,215143,motor,4444,bp22,2023-10-25 15:57:10.091596,0.2415546,96614.44,320.5851,87005.072,0.9998828
7623909,215143,motor,4444,bp31,2023-10-25 15:57:10.091596,0.7423500000000001,130735.8,421.4751,202816.24,0.9998565
7623909,215143,motor,4444,bp32,2023-10-25 15:57:10.091596,0.869874,154727.04,492.0107,203734.08,0.9998889
7623909,215143,motor,4444,bp23,2023-10-25 15:57:10.091596,0.01602114,15281.864,110.2988,16720.352,2.016344e-12
7623909,215143,motor,4444,bp24,2023-10-25 15:57:10.091596,0.3891306,74891.44,365.56285,122731.84000000001,0.9999162
7623909,215143,motor,4444,bp34,2023-10-25 15:57:10.091596,0.5854134,167891.88,449.0574,150346.24,0.99984944
7623909,215143,motor,4444,bp42,2023-10-25 15:57:10.091596,0.4764492,143649.47999999998,603.554,90600.4,0.9998072
7623909,215143,motor,4444,bp33,2023-10-25 15:57:10.091596,1.025994,204335.04,506.2588,233452.56,0.9999356
7623909,215143,motor,4444,bp41,2023-10-25 15:57:10.091596,0.5837825999999999,189028.32,505.10360000000003,133166.88,0.9998659
7623909,215143,motor,4444,bp44,2023-10-25 15:57:10.091596,0.616824,66641.12,654.8312000000001,108012.08,0.9997788
7623909,215143,motor,4444,bp43,2023-10-25 15:57:10.091596,0.6400619999999999,154028.68,431.6192,170832.63999999998,0.99987614
7623909,215143,motor,4444,bp13,2023-10-25 15:57:10.091596,0.44428019999999996,164358.47999999998,401.63625,127082.56,0.9998665
7623909,215143,motor,4444,bp14,2023-10-25 15:57:10.091596,0.39199439999999997,126943.96,354.8402,126960.24,0.9998714
7623909,215143,motor,4444,bp21,2023-10-25 15:57:10.091596,0.687372,111709.0,574.5068,137323.12,0.9998474
7623909,215143,motor,4444,bp22,2023-10-25 16:11:22.251417,0.2388372,92575.59999999999,322.2419,84937.864,0.99988294
7623909,215143,motor,4444,bp23,2023-10-25 16:11:22.251417,0.01106988,14241.136,109.54545,11500.016,6.6606074e-13
7623909,215143,motor,4444,bp33,2023-10-25 16:11:22.251417,1.050654,198101.28,521.70865,231764.72,0.9999336
7623909,215143,motor,4444,bp24,2023-10-25 16:11:22.251417,0.35620799999999997,67344.16,368.41855,111004.08,0.99990654
7623909,215143,motor,4444,sp12,2023-10-25 16:11:22.251417,0.3145854,80735.2,477.48425000000003,75410.28,0.9998702
7623909,215143,motor,4444,sp11,2023-10-25 16:11:22.251417,0.43293,62302.23999999999,421.36015,117462.4,0.99988043
7623909,215143,motor,4444,bp21,2023-10-25 16:11:22.251417,0.67014,104282.36,586.8473,131173.68,0.9998504
